href,text,time
./202112/t20211203_10461883.shtml,外交部政策规划司司长苗得雨同俄罗斯外交部<br>政策规划局负责人多罗比宁举行外交政策视频磋商,2021-12-03
./202112/t20211203_10461784.shtml,中国政府中东问题特使翟隽出席阿联酋国庆招待会,2021-12-03
./202112/t20211203_10461757.shtml,中国政府欧洲事务特别代表吴红波会见挪威外交部国务秘书图内,2021-12-03
./202111/t20211130_10459143.shtml,中国政府欧洲事务特别代表吴红波同冰岛外交部常秘埃约尔夫松举行会谈,2021-11-30
./202111/t20211130_10459100.shtml,外交部亚洲司司长刘劲松会见朝鲜驻华公使郑贤宇,2021-11-30
./202111/t20211129_10458311.shtml,中国政府欧洲事务特别代表吴红波会见欧盟对外行动署副秘书长莫拉,2021-11-29
./202111/t20211129_10458287.shtml,中国政府欧洲事务特别代表吴红波同比利时外交部代理秘书长甘齐举行政治磋商,2021-11-29
./202111/t20211129_10458224.shtml,中国外交部阿富汗事务特使岳晓勇在“全球智库大会”上的发言,2021-11-29
./202111/t20211126_10453992.shtml,中国政府拉美事务特别代表邱小琪出席第六届“智利周”开幕式,2021-11-26
./202111/t20211126_10453849.shtml,国新办举行《新时代的中非合作》白皮书​新闻发布会实录,2021-11-26
./202111/t20211126_10453678.shtml,卢森堡外交大臣阿瑟伯恩会见中国政府欧洲事务特别代表吴红波,2021-11-26
./202111/t20211125_10453177.shtml,外交部涉外安全事务专员程国平会见俄罗斯驻华大使杰尼索夫,2021-11-25
./202111/t20211125_10452856.shtml,外交部亚洲司司长刘劲松出席印度驻华大使离任招待会,2021-11-25
./202111/t20211123_10452037.shtml,荷兰外交大臣科纳彭会见中国政府欧洲事务特别代表吴红波,2021-11-23
./202111/t20211123_10451834.shtml,中国政府拉美事务特别代表邱小琪出席墨西哥独立战争胜利200周年暨驻华大使到任招待会,2021-11-23
./202111/t20211122_10451479.shtml,中老举行“一带一路”合作项目安全保障工作视频会议,2021-11-22
./202111/t20211119_10450524.shtml,外交部涉外安全事务专员程国平会见巴基斯坦驻华大使哈克,2021-11-19
./202111/t20211119_10450327.shtml,外交部欧洲司司长王鲁彤出席第五届中国－中东欧国家首都市长论坛并致辞,2021-11-19
./202111/t20211118_10449890.shtml,中印举行边境事务磋商和协调工作机制第23次会议,2021-11-18
./202111/t20211118_10449722.shtml,外交部亚洲司司长刘劲松向部分东盟国家驻华使节宣介十九届六中全会精神,2021-11-18
./202111/t20211118_10449715.shtml,中国政府非洲事务特别代表许镜湖出席环印度洋联盟第二十一届部长理事会会议,2021-11-18
./202111/t20211118_10449714.shtml,外交部条法司司长贾桂德同德国外交部法律顾问举行国际法视频磋商,2021-11-18
./202111/t20211115_10448366.shtml,中国政府中东问题特使翟隽出席2021锡尔巴尼亚斯论坛,2021-11-15
./202111/t20211111_10447038.shtml,外交部亚洲司司长刘劲松会见蒙古驻华大使巴德尔勒,2021-11-11
./202111/t20211111_10447030.shtml,中国与东盟国家举行落实《南海各方行为宣言》第34次联合工作组会,2021-11-11
./202111/t20211110_10446633.shtml,中日举行海洋事务高级别磋商团长会谈,2021-11-10
./202111/t20211110_10446612.shtml,外交部涉外安全事务专员程国平会见俄罗斯驻华大使杰尼索夫,2021-11-10
./202111/t20211110_10446595.shtml,中国同以色列举行多边事务磋商,2021-11-10
./202111/t20211110_10446504.shtml,外交部领事司司长崔爱民会见缅甸驻华大使苗丹佩,2021-11-10
./202111/t20211104_10442892.shtml,中国政府中东问题特使翟隽同苏丹外交事务负责人萨迪克通电话,2021-11-04
./202111/t20211103_10440909.shtml,外交部礼宾司司长洪磊接受巴林新任驻华大使谢胡递交国书副本,2021-11-03
./202111/t20211102_10438824.shtml,中国政府朝鲜半岛事务特别代表刘晓明与韩国外交部半岛和平交涉本部长鲁圭德视频会晤,2021-11-02
./202110/t20211029_10403722.shtml,外交部礼宾司司长洪磊接受加纳新任驻华大使哈蒙德递交国书副本,2021-10-29
./202110/t20211026_10074148.shtml,中国政府欧洲事务特别代表吴红波出席奥地利国庆招待会,2021-10-26
